,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
1225617,2016-09-26,130,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0654,-118.3079
1225935,2016-09-26,1200,DOCUMENT FORGERY / STOLEN FELONY,649,34.1921,-118.3877
1226177,2016-09-26,945,BATTERY - SIMPLE ASSAULT,624,34.2733,-118.4202
1226551,2016-09-26,1100,BATTERY - SIMPLE ASSAULT,624,34.2914,-118.4554
1226570,2016-09-26,1650,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9398,-118.2611
1226766,2016-09-26,1230,BRANDISH WEAPON,761,33.9451,-118.2482
1226902,2016-09-26,1100,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9986,-118.4776
1226930,2016-09-26,950,ROBBERY,210,33.9632,-118.2827
1227140,2016-09-26,945,BURGLARY FROM VEHICLE,330,33.9792,-118.2893
1227186,2016-09-26,1600,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.3089,-118.4613
1227428,2016-09-26,1500,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,821,34.2184,-118.4698
1227479,2016-09-26,1650,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.0248,-118.1956
1227850,2016-09-26,1020,BATTERY - SIMPLE ASSAULT,624,34.0039,-118.2609
1228153,2016-09-26,1400,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.0512,-118.2176
1228303,2016-09-26,2000,"RAPE, ATTEMPTED",122,34.23,-118.5951
1228373,2016-09-26,1000,VEHICLE - STOLEN,510,34.0636,-118.2805
1228541,2016-09-26,1515,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9942,-118.2783
1229261,2016-09-26,5,ROBBERY,210,33.9431,-118.2391
1230023,2016-09-26,600,THEFT OF IDENTITY,354,34.1367,-118.2713
1230158,2016-09-26,1200,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2575,-118.4936
1230383,2016-09-26,1230,BURGLARY,310,33.7796,-118.2699
1230514,2016-09-26,2030,BURGLARY FROM VEHICLE,330,34.1576,-118.3932
1231018,2016-09-26,305,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0155,-118.3023
1232114,2016-09-26,1930,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),343,34.0406,-118.4275
1232211,2016-09-26,300,BATTERY - SIMPLE ASSAULT,624,34.1599,-118.4766
1232684,2016-09-26,800,BIKE - STOLEN,480,34.260999999999996,-118.4783
1232694,2016-09-26,2210,BATTERY - SIMPLE ASSAULT,624,34.056999999999995,-118.2779
1233510,2016-09-26,500,BURGLARY,310,34.0376,-118.2166
1233576,2016-09-26,2120,VIOLATION OF COURT ORDER,900,33.7995,-118.3078
1234620,2016-09-26,2000,VEHICLE - STOLEN,510,34.2152,-118.45100000000001
1234826,2016-09-26,900,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0636,-118.3029
1234858,2016-09-26,1800,"RAPE, FORCIBLE",121,34.283,-118.454
1235123,2016-09-26,1900,BURGLARY FROM VEHICLE,330,34.1046,-118.3461
1235551,2016-09-26,1130,BATTERY - SIMPLE ASSAULT,624,33.9976,-118.46700000000001
1235653,2016-09-26,1,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",668,34.2573,-118.5951
1236111,2016-09-26,2210,BATTERY - SIMPLE ASSAULT,624,34.056999999999995,-118.2779
1236119,2016-09-26,150,BATTERY - SIMPLE ASSAULT,624,34.163000000000004,-118.3746
1236333,2016-09-26,1005,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,34.0256,-118.3272
1237466,2016-09-26,1405,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0106,-118.4262
1237977,2016-09-26,1800,THEFT OF IDENTITY,354,34.2284,-118.4895
1238220,2016-09-26,1800,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1992,-118.6003
1238266,2016-09-26,2000,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0445,-118.2523
1238799,2016-09-26,1800,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9782,-118.3226
1239518,2016-09-26,300,ROBBERY,210,34.098,-118.3416
1240226,2016-09-26,2300,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1869,-118.5683
1240282,2016-09-26,1500,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.7251,-118.2858
1240804,2016-09-26,725,"BURGLARY FROM VEHICLE, ATTEMPTED",410,34.0792,-118.1735
1241090,2016-09-26,2020,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0753,-118.257
1241685,2016-09-26,100,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9675,-118.2586
1242158,2016-09-26,400,THEFT OF IDENTITY,354,34.2337,-118.4703
1242323,2016-09-26,2000,BURGLARY,310,34.0638,-118.2545
1242530,2016-09-26,1725,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0242,-118.3722
1242692,2016-09-26,600,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2518,-118.5886
1242880,2016-09-26,800,BURGLARY,310,34.0693,-118.2718
1242968,2016-09-26,1700,TRESPASSING,888,34.0521,-118.21700000000001
1243784,2016-09-26,930,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0339,-118.281
1243969,2016-09-26,1435,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.048,-118.2577
1244736,2016-09-26,840,BURGLARY,310,34.0509,-118.2642
1244960,2016-09-26,1215,THEFT PLAIN - PETTY ($950 & UNDER),440,34.01,-118.3296
1245449,2016-09-26,1400,OTHER ASSAULT,625,34.0827,-118.2239
1245528,2016-09-26,1525,OTHER MISCELLANEOUS CRIME,946,33.9887,-118.4747
1245900,2016-09-26,1100,BATTERY - SIMPLE ASSAULT,624,34.1841,-118.4693
1246549,2016-09-26,130,BATTERY - SIMPLE ASSAULT,624,34.0173,-118.3536
1246967,2016-09-26,1940,BATTERY - SIMPLE ASSAULT,624,34.0721,-118.2818
1246972,2016-09-26,900,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0709,-118.2954
1248894,2016-09-26,1935,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.1155,-118.1977
1250294,2016-09-26,1900,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0212,-118.4238
1250884,2016-09-26,2100,VIOLATION OF COURT ORDER,900,33.9932,-118.3203
1251349,2016-09-26,615,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2085,-118.4488
1251472,2016-09-26,1708,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2655,-118.3123
1251708,2016-09-26,41,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0073,-118.3108
1251731,2016-09-26,1030,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0175,-118.346
1251934,2016-09-26,1700,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.0354,-118.4331
1251995,2016-09-26,1935,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2595,-118.29299999999999
1252369,2016-09-26,1820,BATTERY - SIMPLE ASSAULT,624,34.1538,-118.5437
1252999,2016-09-26,10,BATTERY - SIMPLE ASSAULT,624,34.0865,-118.1647
1253588,2016-09-26,1645,"BUNCO, PETTY THEFT",664,34.0596,-118.27
1253895,2016-09-26,2000,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9449,-118.4059
1254169,2016-09-26,530,BATTERY - SIMPLE ASSAULT,624,34.0446,-118.245
1254277,2016-09-26,815,OTHER MISCELLANEOUS CRIME,946,33.9619,-118.4327
1254305,2016-09-26,1140,BATTERY POLICE (SIMPLE),623,33.9943,-118.2701
1254395,2016-09-26,1955,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0058,-118.2565
1254434,2016-09-26,2150,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0449,-118.2415
1255060,2016-09-26,2145,DISCHARGE FIREARMS/SHOTS FIRED,753,34.0118,-118.2606
1255603,2016-09-26,500,VEHICLE - STOLEN,510,34.1466,-118.4225
1255885,2016-09-26,1140,BATTERY POLICE (SIMPLE),623,33.9943,-118.2701
1256953,2016-09-26,1730,BURGLARY,310,34.0653,-118.3183
1256969,2016-09-26,1155,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9906,-118.4635
1257753,2016-09-26,800,BATTERY POLICE (SIMPLE),623,34.1887,-118.4465
1257883,2016-09-26,910,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0753,-118.3019
1258537,2016-09-26,1800,BURGLARY FROM VEHICLE,330,34.0617,-118.2127
1258997,2016-09-26,1045,THEFT OF IDENTITY,354,34.2002,-118.5492
1259034,2016-09-26,800,BATTERY - SIMPLE ASSAULT,624,34.2754,-118.4782
1259077,2016-09-26,1740,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0625,-118.444
1259262,2016-09-26,1730,"BUNCO, PETTY THEFT",664,34.1867,-118.3878
1259538,2016-09-26,1950,CONTEMPT OF COURT,903,34.0534,-118.22
1259785,2016-09-26,900,VEHICLE - STOLEN,510,34.1016,-118.331
1260599,2016-09-26,324,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0467,-118.4341
1260637,2016-09-26,2030,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.165,-118.6233
1260813,2016-09-26,2300,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9478,-118.2893
1261156,2016-09-26,500,BATTERY - SIMPLE ASSAULT,624,34.0998,-118.3267
1263404,2016-09-26,1700,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2741,-118.6135
1263922,2016-09-26,1200,BURGLARY,310,34.0568,-118.2867
1264089,2016-09-26,1930,ROBBERY,210,34.1018,-118.3071
1264579,2016-09-26,1530,"RAPE, FORCIBLE",121,34.0586,-118.2691
1264675,2016-09-26,1230,"BUNCO, GRAND THEFT",662,34.1405,-118.3702
1264687,2016-09-26,1700,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0272,-118.3363
1264776,2016-09-26,1940,BATTERY - SIMPLE ASSAULT,624,34.0721,-118.2818
1265035,2016-09-26,810,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.7866,-118.3044
1265368,2016-09-26,100,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1016,-118.3267
1265848,2016-09-26,1830,BATTERY - SIMPLE ASSAULT,624,34.014,-118.4205
1265885,2016-09-26,1345,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.318000000000005,-118.4529
1266908,2016-09-26,1645,BATTERY - SIMPLE ASSAULT,624,34.0871,-118.3299
1267196,2016-09-26,100,VEHICLE - STOLEN,510,34.1184,-118.2454
1267216,2016-09-26,1900,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9962,-118.2411
1267573,2016-09-26,1030,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.2684,-118.5149
1267586,2016-09-26,1855,BURGLARY FROM VEHICLE,330,34.0051,-118.4384
1267793,2016-09-26,2030,BURGLARY,310,34.0987,-118.3337
1268161,2016-09-26,2000,BURGLARY,310,33.999,-118.46600000000001
1268219,2016-09-26,1645,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1866,-118.5516
1268764,2016-09-26,520,BURGLARY,310,34.0514,-118.4301
1268813,2016-09-26,1730,BURGLARY,310,34.1038,-118.3267
1268896,2016-09-26,2130,BURGLARY FROM VEHICLE,330,33.9538,-118.2673
1270439,2016-09-26,900,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1002,-118.2038
1272087,2016-09-26,1830,VEHICLE - STOLEN,510,34.1186,-118.2271
1272920,2016-09-26,1145,BATTERY - SIMPLE ASSAULT,624,33.9428,-118.4054
1274024,2016-09-26,2310,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1739,-118.5141
1275065,2016-09-26,2310,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.3108,-118.4282
1275130,2016-09-26,2100,BURGLARY,310,34.22,-118.5885
1275191,2016-09-26,1230,BURGLARY,310,34.0653,-118.3183
1275276,2016-09-26,2200,BURGLARY,310,34.0863,-118.3019
1275423,2016-09-26,725,VIOLATION OF RESTRAINING ORDER,901,34.0531,-118.2738
1275967,2016-09-26,1630,BATTERY - SIMPLE ASSAULT,624,34.0998,-118.2502
1276029,2016-09-26,2140,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0243,-118.2876
1276075,2016-09-26,550,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.974000000000004,-118.3914
1276224,2016-09-26,845,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1638,-118.4087
1277393,2016-09-26,1700,BURGLARY,310,34.0256,-118.345
1277563,2016-09-26,345,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0655,-118.3114
1277752,2016-09-26,1700,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,627,34.0173,-118.29799999999999
1279646,2016-09-26,415,BATTERY - SIMPLE ASSAULT,624,34.0146,-118.3089
1280117,2016-09-26,1145,BATTERY - SIMPLE ASSAULT,624,33.9428,-118.4054
1280271,2016-09-26,1225,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9801,-118.287
1280791,2016-09-26,1745,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0206,-118.2428
1281448,2016-09-26,2005,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0981,-118.3136
1281534,2016-09-26,1830,BURGLARY FROM VEHICLE,330,33.9986,-118.4341
1281903,2016-09-26,20,BATTERY - SIMPLE ASSAULT,624,33.9526,-118.3823
1282012,2016-09-26,1240,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),343,34.1905,-118.6059
1283413,2016-09-26,930,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0178,-118.2553
1283528,2016-09-26,1545,"THEFT, PERSON",350,34.0618,-118.3004
1283619,2016-09-26,800,THEFT PLAIN - PETTY ($950 & UNDER),440,34.324,-118.4248
1283767,2016-09-26,2300,BURGLARY FROM VEHICLE,330,34.1958,-118.4181
1284323,2016-09-26,1815,BURGLARY,310,33.995,-118.40899999999999
1284450,2016-09-26,1,VEHICLE - STOLEN,510,34.0981,-118.318
1284687,2016-09-26,2300,VEHICLE - STOLEN,510,34.0387,-118.2439
1285657,2016-09-26,1115,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.977,-118.309
1286151,2016-09-26,1849,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.244,-118.5583
1286709,2016-09-26,1900,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9587,-118.2847
1286792,2016-09-26,1715,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.0146,-118.26799999999999
1286819,2016-09-26,5,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0128,-118.2565
1287482,2016-09-26,5,BURGLARY,310,34.0534,-118.3436
1287619,2016-09-26,1000,THEFT OF IDENTITY,354,34.1374,-118.4003
1288589,2016-09-26,1900,BURGLARY FROM VEHICLE,330,34.2148,-118.5404
1288875,2016-09-26,1710,BATTERY - SIMPLE ASSAULT,624,34.1724,-118.5393
1289173,2016-09-26,1215,BURGLARY FROM VEHICLE,330,34.1037,-118.2733
1289397,2016-09-26,630,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.194,-118.3911
1289682,2016-09-26,1135,THEFT OF IDENTITY,354,34.1198,-118.3563
1289698,2016-09-26,1500,BURGLARY,310,34.1652,-118.6058
1290173,2016-09-26,820,BURGLARY,310,34.0043,-118.4494
1290611,2016-09-26,1400,THEFT OF IDENTITY,354,34.2085,-118.4488
1290804,2016-09-26,1200,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9948,-118.2478
1291341,2016-09-26,1945,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.203,-118.5011
1292572,2016-09-26,2200,"RAPE, FORCIBLE",121,33.9976,-118.46700000000001
1292775,2016-09-26,1045,BATTERY - SIMPLE ASSAULT,624,34.205,-118.4339
1292919,2016-09-26,1900,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0697,-118.255
1293455,2016-09-26,800,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0648,-118.3681
1293723,2016-09-26,900,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9837,-118.3323
1294666,2016-09-26,1805,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,33.9993,-118.4636
1294744,2016-09-26,1100,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9727,-118.2893
1295323,2016-09-26,1600,BATTERY WITH SEXUAL CONTACT,860,34.0093,-118.3437
1295825,2016-09-26,1400,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1675,-118.5226
1296181,2016-09-26,1730,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0458,-118.2132
1296252,2016-09-26,500,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0268,-118.2753
1296733,2016-09-26,715,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.8583,-118.2993
1298267,2016-09-26,815,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0526,-118.3021
1298324,2016-09-26,1900,VEHICLE - STOLEN,510,34.0395,-118.2656
1298364,2016-09-26,1145,OTHER MISCELLANEOUS CRIME,946,34.1687,-118.5244
1298914,2016-09-26,1700,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0534,-118.3436
1299151,2016-09-26,1200,THEFT OF IDENTITY,354,34.1686,-118.4232
1300798,2016-09-26,1710,CHILD ANNOYING (17YRS & UNDER),813,33.9512,-118.2586
1300994,2016-09-26,1650,BATTERY WITH SEXUAL CONTACT,860,34.2575,-118.5002
1301789,2016-09-26,945,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.2598,-118.3223
1301799,2016-09-26,700,BIKE - STOLEN,480,34.1018,-118.2804
1302784,2016-09-26,1200,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0037,-118.4335
1302867,2016-09-26,1730,BRANDISH WEAPON,761,33.9962,-118.2411
1303171,2016-09-26,1320,OTHER MISCELLANEOUS CRIME,946,34.0587,-118.23299999999999
1303373,2016-09-26,910,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1926,-118.6059
1303529,2016-09-26,2150,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1753,-118.6015
1304182,2016-09-26,1000,BURGLARY FROM VEHICLE,330,34.0551,-118.2545
1304248,2016-09-26,1530,"THEFT, PERSON",350,34.1054,-118.2874
1304592,2016-09-26,1505,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1926,-118.6059
1304664,2016-09-26,900,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9315,-118.2335
1305870,2016-09-26,1500,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0375,-118.3742
1306234,2016-09-26,1810,ROBBERY,210,34.1652,-118.5272
1306645,2016-09-26,1930,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0226,-118.20700000000001
1306816,2016-09-26,1455,VIOLATION OF RESTRAINING ORDER,901,34.0649,-118.3372
1307341,2016-09-26,2200,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2084,-118.5535
1307993,2016-09-26,1700,VEHICLE - STOLEN,510,34.0819,-118.1795
1308640,2016-09-26,1630,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,33.9383,-118.2565
1309342,2016-09-26,859,BURGLARY FROM VEHICLE,330,33.9472,-118.3909
1310421,2016-09-26,2245,BURGLARY FROM VEHICLE,330,34.169000000000004,-118.5273
1310521,2016-09-26,333,BURGLARY,310,34.0564,-118.3131
1310532,2016-09-26,100,VIOLATION OF RESTRAINING ORDER,901,33.9718,-118.2761
1312284,2016-09-26,230,BATTERY - SIMPLE ASSAULT,624,34.0871,-118.3299
1312354,2016-09-26,1900,THEFT OF IDENTITY,354,34.0628,-118.2811
1312408,2016-09-26,1358,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0199,-118.3608
1312739,2016-09-26,550,ROBBERY,210,34.0635,-118.2929
1313606,2016-09-26,1815,ROBBERY,210,34.0428,-118.2461
1314098,2016-09-26,1512,ROBBERY,210,33.9713,-118.2695
1314261,2016-09-26,940,BRANDISH WEAPON,761,34.1847,-118.4509
1314470,2016-09-26,2040,ROBBERY,210,34.0848,-118.2212
1314802,2016-09-26,415,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0626,-118.4454
1315042,2016-09-26,2000,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.2429,-118.3887
1315653,2016-09-26,745,VIOLATION OF RESTRAINING ORDER,901,33.7882,-118.3076
1315838,2016-09-26,1020,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9646,-118.2918
1316014,2016-09-26,2015,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0374,-118.3279
1316159,2016-09-26,1,BURGLARY FROM VEHICLE,330,34.0854,-118.3595
1316507,2016-09-26,2240,VEHICLE - STOLEN,510,34.2176,-118.6031
1316856,2016-09-26,2100,VEHICLE - STOLEN,510,34.0057,-118.274
1317072,2016-09-26,1200,THEFT OF IDENTITY,354,34.1876,-118.4858
1318138,2016-09-26,1015,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,33.9474,-118.23899999999999
1318281,2016-09-26,1535,ROBBERY,210,34.2203,-118.3707
1318336,2016-09-26,1030,VEHICLE - STOLEN,510,33.9611,-118.2629
1318361,2016-09-26,1830,BATTERY - SIMPLE ASSAULT,624,33.9782,-118.3226
1318750,2016-09-26,1500,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2275,-118.4792
1318784,2016-09-26,440,BATTERY - SIMPLE ASSAULT,624,34.1704,-118.3943
1319262,2016-09-26,800,DOCUMENT FORGERY / STOLEN FELONY,649,34.2212,-118.5027
1320184,2016-09-26,1700,VEHICLE - ATTEMPT STOLEN,520,33.8127,-118.3081
1320457,2016-09-26,1200,THEFT OF IDENTITY,354,34.241,-118.5361
1320465,2016-09-26,1020,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.175,-118.37899999999999
1320882,2016-09-26,1200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9551,-118.2827
1321568,2016-09-26,1300,DOCUMENT FORGERY / STOLEN FELONY,649,34.0549,-118.3774
1322035,2016-09-26,930,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.8268,-118.3064
1323034,2016-09-26,2130,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.12,-118.2139
1323635,2016-09-26,1030,PURSE SNATCHING,351,34.0,-118.3308
1323868,2016-09-26,100,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $400 & UNDER",951,34.1016,-118.3267
1324956,2016-09-26,1200,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0284,-118.28399999999999
1325052,2016-09-26,825,VIOLATION OF RESTRAINING ORDER,901,33.8148,-118.3089
1325076,2016-09-26,940,BATTERY - SIMPLE ASSAULT,624,34.0568,-118.2821
1325553,2016-09-26,1830,BURGLARY,310,33.9345,-118.2623
1325674,2016-09-26,1730,BATTERY - SIMPLE ASSAULT,624,34.1328,-118.1981
1326432,2016-09-26,2355,ATTEMPTED ROBBERY,220,34.1665,-118.6426
