,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
219444,2011-10-12,2010,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0444,-118.2628
219536,2011-10-12,1840,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0608,-118.4454
220144,2011-10-12,800,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0219,-118.28
220817,2011-10-12,737,THEFT PLAIN - PETTY ($950 & UNDER),440,33.7424,-118.2923
221306,2011-10-12,1330,BATTERY WITH SEXUAL CONTACT,860,34.2499,-118.4227
221737,2011-10-12,1830,BURGLARY FROM VEHICLE,330,33.9176,-118.2828
222160,2011-10-12,1100,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2217,-118.3965
222423,2011-10-12,2245,DISTURBING THE PEACE,886,34.0782,-118.3637
222567,2011-10-12,1740,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),343,34.174,-118.4662
222953,2011-10-12,1700,VEHICLE - STOLEN,510,34.2409,-118.5842
223078,2011-10-12,1230,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.098,-118.3456
223192,2011-10-12,1920,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2246,-118.4622
224771,2011-10-12,800,THEFT OF IDENTITY,354,34.0269,-118.4037
225003,2011-10-12,2030,VIOLATION OF COURT ORDER,900,33.7782,-118.2688
225258,2011-10-12,745,VEHICLE - STOLEN,510,34.2367,-118.5998
225286,2011-10-12,1800,THEFT OF IDENTITY,354,34.2468,-118.6148
225582,2011-10-12,800,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0674,-118.2916
225971,2011-10-12,2346,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9933,-118.4792
225982,2011-10-12,1645,ROBBERY,210,34.2355,-118.5961
226694,2011-10-12,1920,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.7351,-118.2814
226715,2011-10-12,1030,BURGLARY FROM VEHICLE,330,34.1722,-118.5011
226895,2011-10-12,1330,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1036,-118.3137
227272,2011-10-12,610,BURGLARY FROM VEHICLE,330,34.2918,-118.4506
227682,2011-10-12,140,VEHICLE - ATTEMPT STOLEN,520,34.0531,-118.2671
227706,2011-10-12,2330,VIOLATION OF COURT ORDER,900,33.7815,-118.265
228380,2011-10-12,1800,BURGLARY FROM VEHICLE,330,34.1053,-118.324
230821,2011-10-12,1200,THEFT OF IDENTITY,354,34.0545,-118.1949
230908,2011-10-12,700,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1016,-118.3387
230976,2011-10-12,1620,VIOLATION OF TEMPORARY RESTRAINING ORDER,902,34.085,-118.2633
231023,2011-10-12,1900,BATTERY - SIMPLE ASSAULT,624,34.1976,-118.4455
231545,2011-10-12,735,CHILD ANNOYING (17YRS & UNDER),813,34.2158,-118.4053
231695,2011-10-12,730,BATTERY - SIMPLE ASSAULT,624,34.2464,-118.4631
232623,2011-10-12,1950,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1611,-118.5116
232889,2011-10-12,1710,BATTERY POLICE (SIMPLE),623,33.746,-118.2917
233559,2011-10-12,1400,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1926,-118.6059
233577,2011-10-12,1700,VEHICLE - STOLEN,510,34.0998,-118.3295
234250,2011-10-12,2030,ROBBERY,210,34.063,-118.3614
235209,2011-10-12,750,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0442,-118.2439
236103,2011-10-12,1645,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.7315,-118.29899999999999
236144,2011-10-12,2300,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1785,-118.37299999999999
236660,2011-10-12,1730,ROBBERY,210,34.1056,-118.2008
236697,2011-10-12,2000,BATTERY - SIMPLE ASSAULT,624,33.9859,-118.3002
237151,2011-10-12,100,ATTEMPTED ROBBERY,220,33.9601,-118.2695
237229,2011-10-12,1200,BURGLARY,310,33.9986,-118.4513
237426,2011-10-12,800,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.7062,-118.2917
237532,2011-10-12,1600,CHILD ANNOYING (17YRS & UNDER),813,34.0586,-118.2402
237577,2011-10-12,2030,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1938,-118.6059
239088,2011-10-12,830,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,34.0981,-118.3136
239355,2011-10-12,200,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1746,-118.5229
241277,2011-10-12,830,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,34.0981,-118.3136
241822,2011-10-12,1610,BATTERY - SIMPLE ASSAULT,624,34.1875,-118.3877
242233,2011-10-12,2000,BATTERY - SIMPLE ASSAULT,624,33.9369,-118.2443
242749,2011-10-12,1030,BATTERY - SIMPLE ASSAULT,624,33.9507,-118.2461
243116,2011-10-12,1530,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.951,-118.2849
243330,2011-10-12,2000,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.7206,-118.2916
243477,2011-10-12,230,BURGLARY FROM VEHICLE,330,34.0926,-118.3352
243918,2011-10-12,1325,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1887,-118.4465
244180,2011-10-12,220,THEFT OF IDENTITY,354,34.2401,-118.2798
245174,2011-10-12,2015,BATTERY - SIMPLE ASSAULT,624,34.2299,-118.4197
246141,2011-10-12,1630,BATTERY - SIMPLE ASSAULT,624,34.2299,-118.4503
246285,2011-10-12,800,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.1309,-118.2329
246428,2011-10-12,1945,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0578,-118.2138
246508,2011-10-12,1200,DOCUMENT FORGERY / STOLEN FELONY,649,34.2107,-118.5077
247223,2011-10-12,2245,BURGLARY FROM VEHICLE,330,34.2719,-118.4825
247263,2011-10-12,800,VEHICLE - STOLEN,510,33.7297,-118.2814
248533,2011-10-12,1400,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0369,-118.2607
249612,2011-10-12,745,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1781,-118.4179
250601,2011-10-12,830,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,34.0981,-118.3136
250614,2011-10-12,1320,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0419,-118.4247
250840,2011-10-12,1600,BURGLARY,310,34.1546,-118.4574
251006,2011-10-12,2300,ROBBERY,210,34.03,-118.419
251285,2011-10-12,1715,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0464,-118.3338
251494,2011-10-12,2300,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2156,-118.5605
252378,2011-10-12,2230,BURGLARY,310,34.0981,-118.3615
252610,2011-10-12,700,VEHICLE - STOLEN,510,33.9854,-118.3308
252853,2011-10-12,1300,VEHICLE - STOLEN,510,34.0553,-118.3943
253019,2011-10-12,1400,BATTERY POLICE (SIMPLE),623,34.2338,-118.39399999999999
253062,2011-10-12,900,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9933,-118.3149
253093,2011-10-12,700,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.7489,-118.2798
254550,2011-10-12,1800,VEHICLE - STOLEN,510,34.0325,-118.3626
254767,2011-10-12,2000,"RAPE, FORCIBLE",121,33.736,-118.2804
255064,2011-10-12,120,ATTEMPTED ROBBERY,220,34.0526,-118.2979
255709,2011-10-12,725,VEHICLE - STOLEN,510,34.022,-118.2691
255853,2011-10-12,2000,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0531,-118.2671
256150,2011-10-12,410,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0364,-118.3601
256165,2011-10-12,1350,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0204,-118.2809
256300,2011-10-12,2300,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1813,-118.37899999999999
256304,2011-10-12,1615,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2012,-118.4662
256489,2011-10-12,1130,BATTERY - SIMPLE ASSAULT,624,34.0737,-118.2131
257502,2011-10-12,2230,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0944,-118.3462
257834,2011-10-12,1315,BURGLARY,310,34.2283,-118.4699
258206,2011-10-12,755,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0067,-118.2543
258990,2011-10-12,15,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0011,-118.2543
259058,2011-10-12,1530,BATTERY - SIMPLE ASSAULT,624,33.7324,-118.2924
261357,2011-10-12,1530,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.1457,-118.3923
261833,2011-10-12,1200,BATTERY - SIMPLE ASSAULT,624,34.0099,-118.3241
263827,2011-10-12,2200,VEHICLE - STOLEN,510,34.2048,-118.4825
264301,2011-10-12,1800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0328,-118.2074
264535,2011-10-12,2145,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.174,-118.4662
265506,2011-10-12,1600,BURGLARY FROM VEHICLE,330,34.1016,-118.3502
265786,2011-10-12,945,"BURGLARY, ATTEMPTED",320,33.9941,-118.2937
266623,2011-10-12,2200,BURGLARY FROM VEHICLE,330,33.7279,-118.2968
266660,2011-10-12,1900,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9607,-118.4136
267161,2011-10-12,2100,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9941,-118.2937
267309,2011-10-12,900,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.1606,-118.5574
267483,2011-10-12,1910,OTHER MISCELLANEOUS CRIME,946,34.15,-118.6031
268506,2011-10-12,815,BURGLARY,310,34.1857,-118.5471
270878,2011-10-12,1100,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9383,-118.26299999999999
271931,2011-10-12,1200,THEFT OF IDENTITY,354,34.0415,-118.2864
272150,2011-10-12,1530,BATTERY - SIMPLE ASSAULT,624,34.3255,-118.4222
272162,2011-10-12,2030,BATTERY - SIMPLE ASSAULT,624,34.0215,-118.2868
272409,2011-10-12,800,BATTERY - SIMPLE ASSAULT,624,33.7769,-118.2648
272568,2011-10-12,1405,BURGLARY,310,34.251999999999995,-118.4784
273139,2011-10-12,2220,SHOTS FIRED AT INHABITED DWELLING,251,33.999,-118.3113
274012,2011-10-12,1445,ROBBERY,210,34.0019,-118.3035
274612,2011-10-12,1400,BATTERY - SIMPLE ASSAULT,624,33.9455,-118.3068
275021,2011-10-12,35,BURGLARY,310,33.9457,-118.23899999999999
275773,2011-10-12,1700,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9691,-118.3265
275875,2011-10-12,1640,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.164,-118.3965
276524,2011-10-12,1700,ROBBERY,210,34.1681,-118.3765
276644,2011-10-12,1400,THEFT OF IDENTITY,354,34.223,-118.6192
276845,2011-10-12,1500,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1016,-118.3387
276921,2011-10-12,2300,VEHICLE - STOLEN,510,34.2393,-118.3721
277207,2011-10-12,2200,VEHICLE - STOLEN,510,34.0951,-118.1853
278010,2011-10-12,2200,BATTERY - SIMPLE ASSAULT,624,34.0509,-118.2642
278369,2011-10-12,1450,CHILD NEGLECT (SEE 300 W.I.C.),237,34.0907,-118.3386
279907,2011-10-12,300,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0804,-118.2658
280057,2011-10-12,1515,BATTERY - SIMPLE ASSAULT,624,34.203,-118.3747
280348,2011-10-12,2100,BATTERY - SIMPLE ASSAULT,624,34.0417,-118.2443
280716,2011-10-12,1800,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0239,-118.346
281319,2011-10-12,1000,"BURGLARY, ATTEMPTED",320,34.0402,-118.3644
281430,2011-10-12,2000,VEHICLE - STOLEN,510,34.2497,-118.4048
281658,2011-10-12,2310,"BURGLARY, ATTEMPTED",320,34.1722,-118.3763
281679,2011-10-12,1415,BATTERY - SIMPLE ASSAULT,624,33.9953,-118.2701
282809,2011-10-12,1200,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,627,34.3122,-118.425
282834,2011-10-12,1800,THEFT OF IDENTITY,354,34.0027,-118.289
282838,2011-10-12,1530,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0472,-118.3201
283804,2011-10-12,1400,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0638,-118.1785
284023,2011-10-12,1750,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1082,-118.1956
284133,2011-10-12,2345,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0672,-118.3016
284152,2011-10-12,2130,BURGLARY FROM VEHICLE,330,34.1132,-118.3224
284171,2011-10-12,300,ROBBERY,210,34.1994,-118.4684
284333,2011-10-12,1245,BATTERY - SIMPLE ASSAULT,624,33.9994,-118.44200000000001
284984,2011-10-12,1200,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.1921,-118.3713
286310,2011-10-12,2120,VEHICLE - STOLEN,510,34.1866,-118.5622
286811,2011-10-12,1122,BATTERY - SIMPLE ASSAULT,624,33.9994,-118.44200000000001
286925,2011-10-12,1530,THEFT OF IDENTITY,354,34.2337,-118.5296
287063,2011-10-12,2300,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0728,-118.2994
287097,2011-10-12,2000,BURGLARY FROM VEHICLE,330,34.2084,-118.5099
287364,2011-10-12,1945,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1887,-118.4421
287565,2011-10-12,815,OTHER MISCELLANEOUS CRIME,946,33.9454,-118.2628
287620,2011-10-12,1200,THEFT OF IDENTITY,354,34.1619,-118.488
287656,2011-10-12,1258,THREATENING PHONE CALLS/LETTERS,928,34.062,-118.4235
287860,2011-10-12,45,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9599,-118.3788
288370,2011-10-12,1545,ROBBERY,210,34.0712,-118.359
288602,2011-10-12,2200,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9866,-118.4548
288902,2011-10-12,1330,BURGLARY FROM VEHICLE,330,33.9579,-118.3877
288958,2011-10-12,1045,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",668,33.9527,-118.3787
289071,2011-10-12,1930,BATTERY - SIMPLE ASSAULT,624,34.0474,-118.2496
289270,2011-10-12,2230,ILLEGAL DUMPING,949,34.0182,-118.2944
289538,2011-10-12,1140,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,627,34.2265,-118.4553
290048,2011-10-12,830,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,34.0981,-118.3136
290539,2011-10-12,1645,ROBBERY,210,34.0149,-118.2709
290880,2011-10-12,1630,BURGLARY,310,34.241,-118.4675
291309,2011-10-12,2000,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0019,-118.3113
291606,2011-10-12,2200,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0777,-118.2903
291988,2011-10-12,2100,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2176,-118.6045
292276,2011-10-12,2200,BURGLARY FROM VEHICLE,330,34.1479,-118.3867
292494,2011-10-12,1220,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,627,34.2761,-118.4142
292589,2011-10-12,2135,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.069,-118.3104
292824,2011-10-12,100,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.0807,-118.2754
292921,2011-10-12,2200,DOCUMENT FORGERY / STOLEN FELONY,649,34.0274,-118.4286
293110,2011-10-12,1450,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.046,-118.3453
294862,2011-10-12,2300,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0146,-118.3213
294959,2011-10-12,2200,BURGLARY FROM VEHICLE,330,34.2615,-118.3088
295492,2011-10-12,1,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2724,-118.4506
295813,2011-10-12,1950,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0385,-118.5556
296446,2011-10-12,1930,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1066,-118.3424
297326,2011-10-12,1200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9358,-118.2916
297604,2011-10-12,2325,ROBBERY,210,34.0674,-118.2916
298591,2011-10-12,800,VEHICLE - STOLEN,510,34.05,-118.2713
299068,2011-10-12,830,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,34.0981,-118.3136
300299,2011-10-12,1730,BURGLARY FROM VEHICLE,330,34.2059,-118.5754
300452,2011-10-12,930,BURGLARY,310,33.9709,-118.3014
300544,2011-10-12,1000,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.1687,-118.4003
300812,2011-10-12,1200,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1016,-118.3417
300847,2011-10-12,2350,BURGLARY FROM VEHICLE,330,34.2299,-118.4503
301056,2011-10-12,1310,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,231,33.9941,-118.2915
301292,2011-10-12,1230,OTHER MISCELLANEOUS CRIME,946,33.9464,-118.2893
301992,2011-10-12,1200,THEFT OF IDENTITY,354,34.2232,-118.5801
302297,2011-10-12,2000,CHILD ANNOYING (17YRS & UNDER),813,34.2412,-118.4402
302443,2011-10-12,830,BURGLARY,310,34.2633,-118.3114
303400,2011-10-12,230,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9144,-118.2916
303484,2011-10-12,1215,BATTERY WITH SEXUAL CONTACT,860,33.9875,-118.2915
304848,2011-10-12,2359,THEFT OF IDENTITY,354,34.2048,-118.4575
304927,2011-10-12,1645,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.7324,-118.2902
305232,2011-10-12,900,BATTERY - SIMPLE ASSAULT,624,34.0109,-118.3089
305927,2011-10-12,1330,THEFT PLAIN - PETTY ($950 & UNDER),440,34.071,-118.3486
306645,2011-10-12,1720,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0638,-118.3683
307091,2011-10-12,730,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1937,-118.6234
307109,2011-10-12,315,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1822,-118.4334
307366,2011-10-12,1200,VEHICLE - STOLEN,510,34.214,-118.3615
307545,2011-10-12,1910,BATTERY - SIMPLE ASSAULT,624,34.2215,-118.4575
308731,2011-10-12,1545,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2842,-118.4553
309515,2011-10-12,1530,ROBBERY,210,33.9933,-118.4765
310462,2011-10-12,1400,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0909,-118.2855
311107,2011-10-12,730,VEHICLE - STOLEN,510,34.1486,-118.3943
311826,2011-10-12,1830,BATTERY - SIMPLE ASSAULT,624,34.2165,-118.4662
312029,2011-10-12,1200,THEFT OF IDENTITY,354,33.9717,-118.3949
312330,2011-10-12,30,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0266,-118.4117
312589,2011-10-12,1000,INDECENT EXPOSURE,850,34.2121,-118.4157
312724,2011-10-12,915,BATTERY - SIMPLE ASSAULT,624,34.0037,-118.3034
312734,2011-10-12,2100,VEHICLE - STOLEN,510,34.0456,-118.2726
313143,2011-10-12,2345,VEHICLE - STOLEN,510,34.1006,-118.3417
313235,2011-10-12,1900,BURGLARY FROM VEHICLE,330,34.2215,-118.4535
313712,2011-10-12,2230,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0348,-118.2362
314108,2011-10-12,1925,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1811,-118.6059
314600,2011-10-12,315,BATTERY - SIMPLE ASSAULT,624,33.9248,-118.2826
314618,2011-10-12,1100,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0527,-118.4699
314637,2011-10-12,200,BATTERY - SIMPLE ASSAULT,624,34.1794,-118.3769
314869,2011-10-12,1915,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9774,-118.2813
315066,2011-10-12,1330,BURGLARY,310,33.9992,-118.3057
315264,2011-10-12,1420,"THEFT, PERSON",350,34.0436,-118.3237
315348,2011-10-12,1505,BATTERY - SIMPLE ASSAULT,624,33.9953,-118.2701
315632,2011-10-12,1800,ROBBERY,210,34.0154,-118.2653
315640,2011-10-12,1500,THEFT OF IDENTITY,354,33.9987,-118.2893
315651,2011-10-12,1900,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1106,-118.199
315749,2011-10-12,1400,BRANDISH WEAPON,761,34.2217,-118.4031
315911,2011-10-12,2215,BATTERY - SIMPLE ASSAULT,624,34.0635,-118.2929
316445,2011-10-12,2040,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1311,-118.1888
316866,2011-10-12,1500,TRESPASSING,888,34.056999999999995,-118.2779
317330,2011-10-12,900,THEFT OF IDENTITY,354,34.0577,-118.3078
317632,2011-10-12,2200,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2158,-118.3944
317936,2011-10-12,1200,CHILD NEGLECT (SEE 300 W.I.C.),237,34.3122,-118.425
319671,2011-10-12,1605,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",668,34.1776,-118.4485
319817,2011-10-12,1800,BURGLARY FROM VEHICLE,330,34.036,-118.3189
319863,2011-10-12,2150,ROBBERY,210,33.8355,-118.3091
320057,2011-10-12,830,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.0215,-118.2868
320087,2011-10-12,1425,BATTERY - SIMPLE ASSAULT,624,33.9339,-118.2781
320153,2011-10-12,1715,PEEPING TOM,932,34.1794,-118.4094
321349,2011-10-12,2350,VEHICLE - STOLEN,510,34.2912,-118.4891
322241,2011-10-12,1200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0491,-118.4881
322741,2011-10-12,1000,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0512,-118.3195
322857,2011-10-12,915,THEFT PLAIN - PETTY ($950 & UNDER),440,33.7379,-118.2923
323394,2011-10-12,2145,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9303,-118.2493
323467,2011-10-12,700,THEFT OF IDENTITY,354,34.1018,-118.3035
324705,2011-10-12,700,BATTERY - SIMPLE ASSAULT,624,34.0385,-118.5556
324933,2011-10-12,1800,BATTERY - SIMPLE ASSAULT,624,34.0635,-118.2458
325109,2011-10-12,1700,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0375,-118.2137
325305,2011-10-12,2100,ROBBERY,210,33.997,-118.4761
325388,2011-10-12,1950,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0419,-118.4247
325549,2011-10-12,1635,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2282,-118.4592
325725,2011-10-12,1540,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.048,-118.2577
326288,2011-10-12,100,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.1774,-118.45200000000001
327112,2011-10-12,1500,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.998000000000005,-118.3294
327272,2011-10-12,1200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0371,-118.4066
327318,2011-10-12,2230,ROBBERY,210,34.021,-118.2977
327858,2011-10-12,1300,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0163,-118.3524
328185,2011-10-12,115,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.251,-118.4762
328683,2011-10-12,1820,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0487,-118.2361
