,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
209028,2011-12-06,1600,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.7261,-118.288
209468,2011-12-06,420,BURGLARY,310,34.0538,-118.2488
209740,2011-12-06,1200,DOCUMENT FORGERY / STOLEN FELONY,649,34.0132,-118.3424
209774,2011-12-06,2130,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0568,-118.2842
209798,2011-12-06,1610,OTHER MISCELLANEOUS CRIME,946,34.0259,-118.2535
210279,2011-12-06,1045,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9429,-118.2739
210303,2011-12-06,1800,VEHICLE - STOLEN,510,34.0372,-118.195
210531,2011-12-06,1300,ROBBERY,210,33.944,-118.2608
210737,2011-12-06,1200,THEFT OF IDENTITY,354,34.1938,-118.5928
211055,2011-12-06,1115,THEFT OF IDENTITY,354,34.2842,-118.3899
212024,2011-12-06,2200,BURGLARY FROM VEHICLE,330,34.0944,-118.3405
212209,2011-12-06,1200,THEFT OF IDENTITY,354,34.145,-118.3757
213226,2011-12-06,1130,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0529,-118.4102
213428,2011-12-06,1915,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0076,-118.2565
214272,2011-12-06,1100,BURGLARY,310,34.1849,-118.4203
214487,2011-12-06,1200,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.2075,-118.4837
214766,2011-12-06,2245,BATTERY - SIMPLE ASSAULT,624,33.9638,-118.2629
214792,2011-12-06,1200,BURGLARY,310,34.1887,-118.536
215138,2011-12-06,1948,THEFT PLAIN - PETTY ($950 & UNDER),440,33.7742,-118.262
215224,2011-12-06,2030,VEHICLE - ATTEMPT STOLEN,520,34.121,-118.2271
215306,2011-12-06,1800,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,627,34.2522,-118.6023
216362,2011-12-06,1030,BATTERY - SIMPLE ASSAULT,624,34.1887,-118.4531
216883,2011-12-06,30,"RAPE, FORCIBLE",121,34.0703,-118.26799999999999
217824,2011-12-06,2050,BATTERY - SIMPLE ASSAULT,624,33.7797,-118.2687
218021,2011-12-06,1830,"THEFT, PERSON",350,34.0382,-118.2603
218440,2011-12-06,800,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.069,-118.3116
218473,2011-12-06,600,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9797,-118.3309
218828,2011-12-06,1900,VEHICLE - STOLEN,510,34.0559,-118.2976
219215,2011-12-06,800,VEHICLE - STOLEN,510,34.0544,-118.40100000000001
219995,2011-12-06,1200,BURGLARY,310,34.0606,-118.3489
220906,2011-12-06,1615,BURGLARY,310,34.0296,-118.2614
220913,2011-12-06,600,THEFT OF IDENTITY,354,34.1728,-118.5578
220985,2011-12-06,1200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2103,-118.3954
221261,2011-12-06,1130,VEHICLE - STOLEN,510,34.1726,-118.5507
221587,2011-12-06,600,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0201,-118.4447
221763,2011-12-06,800,THEFT OF IDENTITY,354,33.727,-118.2924
221868,2011-12-06,2245,VEHICLE - STOLEN,510,34.1052,-118.3333
222550,2011-12-06,2200,BURGLARY FROM VEHICLE,330,34.2455,-118.2894
222742,2011-12-06,1120,BATTERY - SIMPLE ASSAULT,624,33.7397,-118.2923
223552,2011-12-06,2215,ATTEMPTED ROBBERY,220,34.0534,-118.3436
223914,2011-12-06,1930,ROBBERY,210,34.166,-118.5289
223945,2011-12-06,2130,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2176,-118.6031
223992,2011-12-06,1530,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,627,34.1949,-118.4268
224677,2011-12-06,1830,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1685,-118.6038
225212,2011-12-06,930,BURGLARY,310,33.791,-118.2865
225475,2011-12-06,1930,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.174,-118.4662
225655,2011-12-06,1345,BURGLARY FROM VEHICLE,330,34.1608,-118.3757
225980,2011-12-06,1300,THEFT PLAIN - PETTY ($950 & UNDER),440,33.998000000000005,-118.3294
226305,2011-12-06,1100,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0605,-118.4193
227047,2011-12-06,600,THEFT OF IDENTITY,354,33.9651,-118.2794
227390,2011-12-06,820,BURGLARY,310,33.9717,-118.2893
229176,2011-12-06,1440,BURGLARY,310,34.1584,-118.6139
229191,2011-12-06,900,BURGLARY FROM VEHICLE,330,33.9643,-118.2856
230812,2011-12-06,1845,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9555,-118.2761
231080,2011-12-06,1055,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0962,-118.3353
231387,2011-12-06,1120,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9892,-118.3089
231424,2011-12-06,1400,BURGLARY FROM VEHICLE,330,34.0233,-118.3644
231519,2011-12-06,1930,BURGLARY FROM VEHICLE,330,34.0173,-118.3241
231742,2011-12-06,2200,BURGLARY FROM VEHICLE,330,34.0029,-118.2816
232205,2011-12-06,1312,"BURGLARY, ATTEMPTED",320,33.998000000000005,-118.3294
232879,2011-12-06,2240,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9325,-118.2318
233650,2011-12-06,2110,THEFT PLAIN - PETTY ($950 & UNDER),440,33.7797,-118.2687
233700,2011-12-06,700,BURGLARY,310,33.9464,-118.2869
234318,2011-12-06,800,"BURGLARY, ATTEMPTED",320,34.2766,-118.4032
234581,2011-12-06,800,THEFT OF IDENTITY,354,34.1594,-118.4182
235280,2011-12-06,1930,BATTERY - SIMPLE ASSAULT,624,34.0587,-118.2869
