,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
1906512,2019-09-15,1700,BURGLARY FROM VEHICLE,330,34.2726,-118.4204
1906837,2019-09-15,1500,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2202,-118.4399
1906921,2019-09-15,1600,VEHICLE - STOLEN,510,34.0677,-118.2821
1907533,2019-09-15,2230,ROBBERY,210,34.0582,-118.2374
1907765,2019-09-15,730,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0297,-118.3282
1908906,2019-09-15,1300,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9601,-118.2881
1909651,2019-09-15,1030,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1937,-118.3748
1910109,2019-09-15,1350,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0076,-118.2521
1910243,2019-09-15,2015,BURGLARY FROM VEHICLE,330,34.0916,-118.2836
1910329,2019-09-15,2300,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0307,-118.3686
1910578,2019-09-15,2000,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0273,-118.3024
1911023,2019-09-15,2255,VIOLATION OF RESTRAINING ORDER,901,34.2071,-118.5739
1911504,2019-09-15,345,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2554,-118.4241
1911871,2019-09-15,2125,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2376,-118.4481
1912667,2019-09-15,1500,BATTERY - SIMPLE ASSAULT,624,34.0336,-118.3762
1912918,2019-09-15,1200,BRANDISH WEAPON,761,34.0554,-118.2406
1913277,2019-09-15,1300,ROBBERY,210,34.1053,-118.3321
1913444,2019-09-15,1048,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.931,-118.287
1913460,2019-09-15,2000,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0228,-118.2009
1913696,2019-09-15,1400,VEHICLE - STOLEN,510,33.9471,-118.2869
1914312,2019-09-15,100,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1034,-118.3325
1914539,2019-09-15,1925,VIOLATION OF COURT ORDER,900,34.1074,-118.2003
1914814,2019-09-15,530,BATTERY - SIMPLE ASSAULT,624,34.2259,-118.6126
1914877,2019-09-15,1740,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2304,-118.4597
1914972,2019-09-15,1910,VIOLATION OF RESTRAINING ORDER,901,33.9502,-118.2673
1915154,2019-09-15,2200,ROBBERY,210,34.0598,-118.2998
1915320,2019-09-15,1030,BURGLARY,310,34.2196,-118.5021
1915609,2019-09-15,2305,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1049,-118.2545
1915829,2019-09-15,2140,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1,-118.2786
1915843,2019-09-15,5,CHILD ANNOYING (17YRS & UNDER),813,34.214,-118.3531
1915849,2019-09-15,1830,"THEFT, PERSON",350,34.0478,-118.2462
1915945,2019-09-15,1838,DISCHARGE FIREARMS/SHOTS FIRED,753,34.0367,-118.3635
1916080,2019-09-15,1300,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.039,-118.24
1917169,2019-09-15,800,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2378,-118.4465
1917767,2019-09-15,1030,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9807,-118.2827
1918063,2019-09-15,1,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9719,-118.3221
1918321,2019-09-15,1955,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0046,-118.3089
1918661,2019-09-15,1730,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2355,-118.5361
1919624,2019-09-15,1900,VEHICLE - STOLEN,510,33.7911,-118.2454
1919756,2019-09-15,824,"BUNCO, GRAND THEFT",662,33.9988,-118.41
1919773,2019-09-15,1430,VIOLATION OF RESTRAINING ORDER,901,33.8996,-118.2893
1920731,2019-09-15,1200,THEFT OF IDENTITY,354,34.1741,-118.5777
1921101,2019-09-15,1700,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0559,-118.366
1922526,2019-09-15,1205,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1939,-118.4575
1923207,2019-09-15,1700,BATTERY - SIMPLE ASSAULT,624,34.0146,-118.2872
1923547,2019-09-15,2300,VEHICLE - STOLEN,510,33.9892,-118.3089
1924162,2019-09-15,1155,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",668,33.9482,-118.38600000000001
1924822,2019-09-15,1230,BATTERY - SIMPLE ASSAULT,624,34.0109,-118.3089
1924982,2019-09-15,600,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1939,-118.4662
1925601,2019-09-15,2000,BURGLARY,310,33.9895,-118.4159
1927182,2019-09-15,2020,BATTERY - SIMPLE ASSAULT,624,34.0175,-118.346
1927321,2019-09-15,2300,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9951,-118.3149
1927469,2019-09-15,1540,BURGLARY FROM VEHICLE,330,33.9601,-118.2881
1927631,2019-09-15,540,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0761,-118.3555
1928018,2019-09-15,2000,BURGLARY,310,34.2051,-118.6112
1928486,2019-09-15,300,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1887,-118.4465
1928753,2019-09-15,800,VEHICLE - STOLEN,510,33.9905,-118.2915
1929315,2019-09-15,1030,BATTERY - SIMPLE ASSAULT,624,34.0355,-118.3024
1929468,2019-09-15,1230,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",668,33.9587,-118.3805
1929883,2019-09-15,18,BURGLARY,310,34.2342,-118.4436
1930642,2019-09-15,1100,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.0401,-118.2459
1931965,2019-09-15,1350,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0605,-118.4193
1932893,2019-09-15,1500,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9374,-118.2826
1933124,2019-09-15,15,VEHICLE - STOLEN,510,33.9536,-118.281
1933960,2019-09-15,230,BATTERY - SIMPLE ASSAULT,624,33.7888,-118.2706
1934187,2019-09-15,230,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.7888,-118.2706
1934196,2019-09-15,2215,ROBBERY,210,34.0205,-118.2024
1934969,2019-09-15,918,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,33.9483,-118.2329
1935093,2019-09-15,1305,BATTERY - SIMPLE ASSAULT,624,33.9428,-118.2781
1935112,2019-09-15,1800,BIKE - STOLEN,480,34.0215,-118.2868
1935319,2019-09-15,1400,THEFT OF IDENTITY,354,34.1867,-118.4689
1936105,2019-09-15,1300,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.2635,-118.3509
1936277,2019-09-15,600,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9339,-118.2695
1936859,2019-09-15,245,BATTERY - SIMPLE ASSAULT,624,34.0377,-118.2182
1937585,2019-09-15,1810,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9993,-118.3244
1937723,2019-09-15,2230,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,33.8502,-118.2905
1937751,2019-09-15,1834,ATTEMPTED ROBBERY,220,34.2356,-118.4851
1938058,2019-09-15,54,BRANDISH WEAPON,761,34.3169,-118.4031
1938081,2019-09-15,315,VEHICLE - STOLEN,510,34.2308,-118.4199
1938197,2019-09-15,1000,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9862,-118.2794
1938206,2019-09-15,930,THEFT OF IDENTITY,354,34.0736,-118.3486
1938690,2019-09-15,1900,BURGLARY FROM VEHICLE,330,34.0436,-118.3025
1938819,2019-09-15,110,BATTERY - SIMPLE ASSAULT,624,34.1994,-118.4225
1938903,2019-09-15,1210,ROBBERY,210,33.9689,-118.2783
1938921,2019-09-15,430,BATTERY - SIMPLE ASSAULT,624,34.103,-118.3225
1939040,2019-09-15,1700,VEHICLE - STOLEN,510,33.9455,-118.3079
1939427,2019-09-15,1645,BURGLARY,310,34.2306,-118.3768
1939518,2019-09-15,2110,"THEFT, PERSON",350,34.0485,-118.2447
1940377,2019-09-15,1900,VEHICLE - STOLEN,510,34.1016,-118.3374
1940449,2019-09-15,2000,BURGLARY FROM VEHICLE,330,34.2085,-118.4052
1940735,2019-09-15,2330,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0944,-118.3483
1940819,2019-09-15,1000,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0853,-118.3487
1940878,2019-09-15,1630,VEHICLE - STOLEN,510,34.2585,-118.4036
1940957,2019-09-15,2340,ROBBERY,210,33.9852,-118.2739
1941183,2019-09-15,1200,BURGLARY,310,33.798,-118.2604
1941272,2019-09-15,5,BATTERY - SIMPLE ASSAULT,624,33.7916,-118.2494
1942076,2019-09-15,2015,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,627,34.0534,-118.22
1942248,2019-09-15,2330,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.039,-118.351
1942491,2019-09-15,1700,BURGLARY,310,34.0682,-118.3604
1942955,2019-09-15,1255,BATTERY POLICE (SIMPLE),623,34.0388,-118.2717
1943031,2019-09-15,1945,BATTERY - SIMPLE ASSAULT,624,33.9599,-118.3788
1944001,2019-09-15,1600,THEFT OF IDENTITY,354,34.0401,-118.4205
1944393,2019-09-15,1000,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9362,-118.2393
1944822,2019-09-15,20,VEHICLE - STOLEN,510,34.1721,-118.4531
1944897,2019-09-15,600,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2227,-118.618
1945700,2019-09-15,2200,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2626,-118.4094
1945854,2019-09-15,1400,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9921,-118.3108
1945887,2019-09-15,1700,VEHICLE - STOLEN,510,34.2027,-118.3745
1945959,2019-09-15,5,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2714,-118.3693
1946280,2019-09-15,1600,BURGLARY,310,34.259,-118.5536
1946668,2019-09-15,1930,BURGLARY,310,34.0441,-118.3378
1946848,2019-09-15,1000,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0649,-118.344
1946910,2019-09-15,400,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0491,-118.4633
1947290,2019-09-15,130,BURGLARY FROM VEHICLE,330,33.9391,-118.2916
1947327,2019-09-15,2100,VEHICLE - STOLEN,510,34.1418,-118.3914
1947407,2019-09-15,45,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0488,-118.2553
1947495,2019-09-15,2000,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.2356,-118.4851
1947532,2019-09-15,2000,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0782,-118.3695
1947937,2019-09-15,1700,THEFT OF IDENTITY,354,34.0444,-118.2827
1948033,2019-09-15,1810,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0962,-118.3288
1948136,2019-09-15,1130,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0793,-118.25399999999999
1949140,2019-09-15,135,BATTERY - SIMPLE ASSAULT,624,33.9389,-118.2325
1949287,2019-09-15,1900,BATTERY - SIMPLE ASSAULT,624,34.0442,-118.2439
1949783,2019-09-15,2100,BURGLARY FROM VEHICLE,330,34.2645,-118.3482
1950089,2019-09-15,2325,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.211999999999996,-118.5754
1950158,2019-09-15,1900,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1775,-118.5308
1950605,2019-09-15,320,ATTEMPTED ROBBERY,220,33.7798,-118.2663
1950863,2019-09-15,1500,VEHICLE - STOLEN,510,33.9688,-118.2827
1951709,2019-09-15,930,BATTERY - SIMPLE ASSAULT,624,34.0111,-118.2872
1952096,2019-09-15,2150,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,33.9474,-118.2541
1952248,2019-09-15,1315,VIOLATION OF RESTRAINING ORDER,901,34.1774,-118.663
1952822,2019-09-15,2300,DISTURBING THE PEACE,886,34.0782,-118.3573
1954535,2019-09-15,1930,OTHER MISCELLANEOUS CRIME,946,33.9955,-118.421
1954635,2019-09-15,1800,THEFT OF IDENTITY,354,34.0612,-118.4252
1955696,2019-09-15,300,ROBBERY,210,33.996,-118.3089
1955832,2019-09-15,2105,BURGLARY FROM VEHICLE,330,34.1793,-118.564
1955955,2019-09-15,1315,VIOLATION OF RESTRAINING ORDER,901,34.1774,-118.663
1956080,2019-09-15,2100,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9989,-118.2565
1956266,2019-09-15,30,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.15,-118.4424
1956308,2019-09-15,1400,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9843,-118.4643
1956552,2019-09-15,1025,BATTERY - SIMPLE ASSAULT,624,34.0735,-118.3571
1956608,2019-09-15,1730,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0435,-118.2471
1957276,2019-09-15,5,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0728,-118.2994
1957469,2019-09-15,1010,ROBBERY,210,34.0546,-118.2772
1958196,2019-09-15,2130,BURGLARY FROM VEHICLE,330,33.9897,-118.2915
1958705,2019-09-15,2130,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.145,-118.3725
1958890,2019-09-15,2235,ROBBERY,210,33.9745,-118.3324
1959164,2019-09-15,2140,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0074,-118.2872
1959222,2019-09-15,100,VEHICLE - STOLEN,510,33.9187,-118.2854
1959301,2019-09-15,40,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0453,-118.2864
1959497,2019-09-15,530,BATTERY - SIMPLE ASSAULT,624,34.084,-118.3547
1960052,2019-09-15,1040,BURGLARY FROM VEHICLE,330,34.213,-118.6458
1960234,2019-09-15,1230,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0109,-118.3089
1960374,2019-09-15,730,VEHICLE - STOLEN,510,34.0454,-118.2198
1960735,2019-09-15,1645,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.244,-118.5583
1960889,2019-09-15,500,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.1805,-118.5975
1961761,2019-09-15,120,BATTERY - SIMPLE ASSAULT,624,34.103,-118.3225
1962093,2019-09-15,2000,VEHICLE - STOLEN,510,33.9923,-118.287
1962441,2019-09-15,110,BATTERY - SIMPLE ASSAULT,624,34.1994,-118.4225
1962710,2019-09-15,2257,BATTERY - SIMPLE ASSAULT,624,34.025999999999996,-118.3652
1963523,2019-09-15,100,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0627,-118.2782
1965302,2019-09-15,1825,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.031,-118.411
1965493,2019-09-15,2159,BURGLARY,310,34.0249,-118.3959
1965740,2019-09-15,2300,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0056,-118.2452
1965883,2019-09-15,1315,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0807,-118.2844
1966104,2019-09-15,2230,ROBBERY,210,34.2269,-118.4394
1966118,2019-09-15,2340,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1831,-118.3722
1966524,2019-09-15,1115,BATTERY - SIMPLE ASSAULT,624,34.221,-118.4989
1967555,2019-09-15,1630,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9717,-118.2842
1967825,2019-09-15,230,BATTERY - SIMPLE ASSAULT,624,34.0539,-118.3021
1968053,2019-09-15,1200,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0188,-118.20100000000001
1968439,2019-09-15,2145,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.944,-118.4073
1968767,2019-09-15,1130,VEHICLE - STOLEN,510,34.04,-118.3033
1969269,2019-09-15,1735,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0353,-118.4622
1969823,2019-09-15,1200,THEFT OF IDENTITY,354,34.2179,-118.4341
1971070,2019-09-15,2200,VEHICLE - STOLEN,510,33.9539,-118.2564
1971800,2019-09-15,245,BATTERY - SIMPLE ASSAULT,624,34.0377,-118.2182
1973143,2019-09-15,735,BURGLARY,310,34.1644,-118.6079
1973446,2019-09-15,600,VEHICLE - STOLEN,510,34.0146,-118.26799999999999
1974013,2019-09-15,1300,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.288000000000004,-118.486
1974687,2019-09-15,1000,BURGLARY,310,34.1418,-118.22200000000001
1974771,2019-09-15,2300,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.0802,-118.3648
1975163,2019-09-15,530,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0481,-118.2712
1975466,2019-09-15,650,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2696,-118.4245
1975476,2019-09-15,2300,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2269,-118.4394
1976384,2019-09-15,1410,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0124,-118.3351
1976514,2019-09-15,915,BURGLARY FROM VEHICLE,330,34.1462,-118.3727
1976523,2019-09-15,2300,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1683,-118.6494
1977198,2019-09-15,2300,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1649,-118.4019
1977374,2019-09-15,700,DOCUMENT FORGERY / STOLEN FELONY,649,34.1776,-118.4531
1977381,2019-09-15,1300,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0967,-118.3031
1977529,2019-09-15,455,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2651,-118.58200000000001
1977705,2019-09-15,1030,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0379,-118.2194
1978388,2019-09-15,420,THEFT OF IDENTITY,354,34.0761,-118.3604
1978503,2019-09-15,1850,BURGLARY FROM VEHICLE,330,34.1667,-118.4465
1978987,2019-09-15,1400,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0782,-118.3463
1979095,2019-09-15,900,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2773,-118.414
1979460,2019-09-15,1520,VEHICLE - STOLEN,510,34.0637,-118.2843
1980153,2019-09-15,555,VEHICLE - STOLEN,510,34.0165,-118.195
1980185,2019-09-15,600,ROBBERY,210,34.0869,-118.2236
1981217,2019-09-15,745,BURGLARY,310,34.0823,-118.1913
1981307,2019-09-15,1330,TRESPASSING,888,34.0416,-118.262
1981367,2019-09-15,1224,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",668,33.9472,-118.3909
1981394,2019-09-15,1630,THEFT PLAIN - PETTY ($950 & UNDER),440,34.103,-118.3225
1981483,2019-09-15,1200,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.1899,-118.6345
1981841,2019-09-15,1,BURGLARY FROM VEHICLE,330,34.2002,-118.4181
1982882,2019-09-15,1015,BURGLARY FROM VEHICLE,330,33.8481,-118.3041
1983140,2019-09-15,715,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0777,-118.3023
1983229,2019-09-15,405,THEFT OF IDENTITY,354,34.0657,-118.27799999999999
1983259,2019-09-15,1855,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9923,-118.29799999999999
1983426,2019-09-15,1050,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2081,-118.4012
1983491,2019-09-15,1600,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0889,-118.3223
1983559,2019-09-15,1500,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2598,-118.33
1983632,2019-09-15,1505,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.023,-118.2777
1984077,2019-09-15,10,ROBBERY,210,33.9814,-118.2783
1984080,2019-09-15,2005,THEFT PLAIN - PETTY ($950 & UNDER),440,33.944,-118.4073
1984313,2019-09-15,1750,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0608,-118.286
1984704,2019-09-15,1550,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0148,-118.2494
1985054,2019-09-15,1100,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9019,-118.2916
1985173,2019-09-15,30,THEFT OF IDENTITY,354,34.1667,-118.5243
1985222,2019-09-15,1600,THEFT OF IDENTITY,354,34.2375,-118.4938
1985765,2019-09-15,1145,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.007,-118.3345
1986326,2019-09-15,2100,ROBBERY,210,34.0585,-118.2725
1986375,2019-09-15,800,BURGLARY,310,34.1608,-118.3774
1987098,2019-09-15,1550,BRANDISH WEAPON,761,33.9747,-118.2871
1987165,2019-09-15,2300,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.228,-118.4344
1987217,2019-09-15,1600,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1867,-118.3965
1987825,2019-09-15,1500,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0577,-118.2998
1989715,2019-09-15,2145,"THEFT, PERSON",350,34.2428,-118.5536
1989716,2019-09-15,935,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0418,-118.3116
1989895,2019-09-15,245,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0247,-118.2029
1990348,2019-09-15,305,VEHICLE - STOLEN,510,33.9587,-118.3805
1990362,2019-09-15,1000,BURGLARY,310,34.0535,-118.2609
1990804,2019-09-15,635,ROBBERY,210,34.0036,-118.3319
1990887,2019-09-15,1700,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0541,-118.2417
1991235,2019-09-15,2000,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9737,-118.2981
1991695,2019-09-15,1500,THEFT OF IDENTITY,354,33.9387,-118.2428
1991739,2019-09-15,1845,BRANDISH WEAPON,761,34.0765,-118.2157
1992514,2019-09-15,2045,BATTERY - SIMPLE ASSAULT,624,34.0009,-118.3247
1992726,2019-09-15,330,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,33.96,-118.2919
1993533,2019-09-15,1750,BATTERY - SIMPLE ASSAULT,624,34.1939,-118.4378
1993562,2019-09-15,1215,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1939,-118.4574
1993852,2019-09-15,2235,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0237,-118.3119
1994098,2019-09-15,1700,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.9865,-118.4729
1995383,2019-09-15,2330,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0846,-118.2868
1995463,2019-09-15,2110,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1957,-118.5373
1995851,2019-09-15,1200,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2029,-118.5955
1996070,2019-09-15,1130,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0407,-118.1939
1996353,2019-09-15,1800,VEHICLE - STOLEN,510,34.0461,-118.2476
1997331,2019-09-15,300,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1897,-118.4487
1998461,2019-09-15,1050,BRANDISH WEAPON,761,34.0436,-118.309
