,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
821152,2014-12-27,2000,"THEFT, PERSON",350,34.0636,-118.2979
821407,2014-12-27,1840,VEHICLE - STOLEN,510,34.0188,-118.1961
821725,2014-12-27,900,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,33.9873,-118.2739
823488,2014-12-27,20,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1903,-118.37899999999999
824441,2014-12-27,1130,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,33.9642,-118.2783
824619,2014-12-27,2000,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2203,-118.5667
824771,2014-12-27,2000,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0108,-118.3204
825209,2014-12-27,1730,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.001999999999995,-118.274
825501,2014-12-27,1545,BATTERY - SIMPLE ASSAULT,624,34.2085,-118.3801
825530,2014-12-27,1700,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.093,-118.1636
825624,2014-12-27,10,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9924,-118.3024
826046,2014-12-27,1000,VEHICLE - STOLEN,510,34.0273,-118.3067
826099,2014-12-27,1130,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9449,-118.4059
826838,2014-12-27,150,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0997,-118.335
827265,2014-12-27,1720,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.010999999999996,-118.3351
827270,2014-12-27,1030,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1994,-118.4662
828082,2014-12-27,1800,ROBBERY,210,34.0326,-118.3284
829470,2014-12-27,2230,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1016,-118.3295
829627,2014-12-27,1839,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2321,-118.5026
829910,2014-12-27,145,BURGLARY,310,34.2303,-118.5976
831406,2014-12-27,1615,BATTERY - SIMPLE ASSAULT,624,34.0398,-118.2413
831485,2014-12-27,905,BURGLARY,310,34.0785,-118.26700000000001
832456,2014-12-27,445,ROBBERY,210,33.9655,-118.2914
832612,2014-12-27,2230,VEHICLE - STOLEN,510,34.2384,-118.4167
833132,2014-12-27,830,VEHICLE - STOLEN,510,34.0085,-118.3351
833746,2014-12-27,1130,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0867,-118.1768
834270,2014-12-27,2100,BURGLARY FROM VEHICLE,330,34.0039,-118.2609
834621,2014-12-27,1305,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.201,-118.5906
834756,2014-12-27,1720,BURGLARY,310,34.0197,-118.4396
835446,2014-12-27,500,ATTEMPTED ROBBERY,220,33.9963,-118.3149
835604,2014-12-27,1330,BURGLARY,310,33.9431,-118.2894
835877,2014-12-27,1230,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.1293,-118.3107
836134,2014-12-27,1700,BURGLARY FROM VEHICLE,330,34.2031,-118.4313
836410,2014-12-27,1945,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0911,-118.2845
836666,2014-12-27,2100,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0285,-118.3478
836715,2014-12-27,1400,VEHICLE - STOLEN,510,33.9827,-118.4649
837339,2014-12-27,1100,BURGLARY FROM VEHICLE,330,34.0563,-118.3692
838163,2014-12-27,1730,BURGLARY,310,34.0402,-118.5276
838446,2014-12-27,2250,ARSON,648,34.021,-118.2758
838805,2014-12-27,1840,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1907,-118.4487
839084,2014-12-27,2100,VEHICLE - STOLEN,510,34.2663,-118.4328
839108,2014-12-27,1700,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0858,-118.2837
839633,2014-12-27,2136,SHOTS FIRED AT INHABITED DWELLING,251,34.0348,-118.3821
839933,2014-12-27,5,THEFT OF IDENTITY,354,34.0359,-118.389
840359,2014-12-27,1700,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.0998,-118.3468
840488,2014-12-27,1015,"CREDIT CARDS, FRAUD USE ($950 & UNDER",654,34.0359,-118.2344
840617,2014-12-27,1,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0763,-118.2932
840749,2014-12-27,915,ROBBERY,210,34.0093,-118.2529
841088,2014-12-27,1300,BURGLARY,310,34.0721,-118.2546
841602,2014-12-27,5,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0625,-118.2714
841974,2014-12-27,1300,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1722,-118.3615
842069,2014-12-27,800,BURGLARY,310,33.9658,-118.4558
842309,2014-12-27,1615,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9574,-118.2827
842503,2014-12-27,1620,ATTEMPTED ROBBERY,220,34.0504,-118.26100000000001
842963,2014-12-27,2000,THEFT OF IDENTITY,354,34.0763,-118.3061
843049,2014-12-27,1200,THEFT OF IDENTITY,354,34.0648,-118.2696
843480,2014-12-27,2230,BURGLARY FROM VEHICLE,330,33.9599,-118.3788
843633,2014-12-27,1500,BURGLARY FROM VEHICLE,330,34.0359,-118.2648
843958,2014-12-27,400,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.0436,-118.3201
844144,2014-12-27,1930,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9601,-118.2869
844442,2014-12-27,845,THEFT PLAIN - PETTY ($950 & UNDER),440,34.073,-118.3248
844581,2014-12-27,2040,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.1722,-118.4012
844818,2014-12-27,2110,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9942,-118.2809
845150,2014-12-27,1100,VEHICLE - STOLEN,510,34.0372,-118.195
845218,2014-12-27,1910,BURGLARY,310,34.0452,-118.419
845968,2014-12-27,1345,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.02,-118.2648
846087,2014-12-27,1400,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,33.7617,-118.303
847207,2014-12-27,2100,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1318,-118.1957
847222,2014-12-27,1150,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0109,-118.3089
847374,2014-12-27,830,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.063,-118.2753
847471,2014-12-27,1330,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1601,-118.5272
848312,2014-12-27,50,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0466,-118.259
848381,2014-12-27,310,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2487,-118.4242
848673,2014-12-27,1500,THEFT PLAIN - PETTY ($950 & UNDER),440,33.7738,-118.2685
848832,2014-12-27,54,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0863,-118.3064
849119,2014-12-27,610,ROBBERY,210,33.7978,-118.3076
849198,2014-12-27,2315,ROBBERY,210,34.2012,-118.4662
849794,2014-12-27,1120,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0055,-118.2915
849883,2014-12-27,700,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1271,-118.3457
850975,2014-12-27,1200,THEFT OF IDENTITY,354,34.1903,-118.5284
851492,2014-12-27,1140,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),343,34.1905,-118.6059
851647,2014-12-27,1800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.1004,-118.3414
851705,2014-12-27,1800,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9958,-118.2652
852307,2014-12-27,130,BURGLARY FROM VEHICLE,330,33.9911,-118.2542
852601,2014-12-27,1900,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0508,-118.2682
852880,2014-12-27,1830,BURGLARY FROM VEHICLE,330,34.035,-118.2615
852962,2014-12-27,2100,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1847,-118.619
853465,2014-12-27,256,BATTERY - SIMPLE ASSAULT,624,34.0187,-118.2726
853687,2014-12-27,2000,"RAPE, FORCIBLE",121,34.0239,-118.3669
854460,2014-12-27,700,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.0535,-118.2609
854916,2014-12-27,1600,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2119,-118.5994
855185,2014-12-27,1635,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1731,-118.4509
855193,2014-12-27,1200,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0926,-118.3352
855303,2014-12-27,2130,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0544,-118.2767
855885,2014-12-27,100,BATTERY - SIMPLE ASSAULT,624,34.1017,-118.3202
856240,2014-12-27,1245,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9449,-118.4059
856719,2014-12-27,1200,THEFT OF IDENTITY,354,33.9819,-118.3158
856740,2014-12-27,1114,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.0124,-118.3351
857260,2014-12-27,2114,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.1869,-118.4076
857697,2014-12-27,1400,BURGLARY,310,33.8862,-118.2862
857869,2014-12-27,1700,ROBBERY,210,33.9892,-118.3089
857892,2014-12-27,1800,VIOLATION OF RESTRAINING ORDER,901,34.1178,-118.2488
858126,2014-12-27,2010,RESISTING ARREST,437,33.9831,-118.2915
859062,2014-12-27,1,THEFT OF IDENTITY,354,34.2157,-118.3703
859595,2014-12-27,1400,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.1841,-118.3692
860272,2014-12-27,1535,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2564,-118.5536
860410,2014-12-27,1900,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",810,34.2293,-118.4862
860809,2014-12-27,2030,VEHICLE - STOLEN,510,34.0444,-118.3274
861865,2014-12-27,145,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.2536,-118.6078
862158,2014-12-27,1440,TRESPASSING,888,34.1887,-118.4487
862385,2014-12-27,2200,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9593,-118.4044
862702,2014-12-27,1445,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2192,-118.5579
862760,2014-12-27,1500,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1558,-118.3965
862853,2014-12-27,2330,BATTERY - SIMPLE ASSAULT,624,34.0148,-118.3417
862876,2014-12-27,2240,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1849,-118.3575
863046,2014-12-27,1450,BATTERY - SIMPLE ASSAULT,624,34.098,-118.3267
863907,2014-12-27,830,THEFT PLAIN - PETTY ($950 & UNDER),440,33.9629,-118.2695
864132,2014-12-27,2136,SHOTS FIRED AT INHABITED DWELLING,251,34.0348,-118.3821
864512,2014-12-27,1700,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.055,-118.2735
864575,2014-12-27,2300,VEHICLE - STOLEN,510,34.2157,-118.5246
864728,2014-12-27,1330,BURGLARY FROM VEHICLE,330,34.1294,-118.5023
864819,2014-12-27,830,THREATENING PHONE CALLS/LETTERS,928,34.2589,-118.5006
864948,2014-12-27,2225,ROBBERY,210,34.0477,-118.2751
865065,2014-12-27,800,THEFT OF IDENTITY,354,34.181,-118.6106
865478,2014-12-27,1600,BURGLARY,310,34.0914,-118.2456
865758,2014-12-27,945,BURGLARY FROM VEHICLE,330,34.2247,-118.4575
865826,2014-12-27,100,RESISTING ARREST,437,34.046,-118.2509
866219,2014-12-27,2000,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.0426,-118.2412
867213,2014-12-27,500,ROBBERY,210,34.0558,-118.2609
867342,2014-12-27,1550,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",653,34.0761,-118.3766
868059,2014-12-27,215,DRIVING WITHOUT OWNER CONSENT (DWOC),433,34.0625,-118.2488
868284,2014-12-27,1550,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0339,-118.4555
868286,2014-12-27,815,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.2168,-118.434
868638,2014-12-27,1900,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.0636,-118.189
870358,2014-12-27,2030,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1056,-118.2008
870472,2014-12-27,1220,"BURGLARY, ATTEMPTED",320,34.2793,-118.508
870657,2014-12-27,1245,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0234,-118.2177
870682,2014-12-27,1,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.0205,-118.3213
870884,2014-12-27,1645,BURGLARY,310,34.0469,-118.2733
871668,2014-12-27,1309,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956,34.061,-118.3793
871900,2014-12-27,2015,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2354,-118.4481
872084,2014-12-27,2100,VEHICLE - STOLEN,510,34.0364,-118.3481
872584,2014-12-27,1310,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),343,34.1576,-118.4052
872609,2014-12-27,1200,THEFT OF IDENTITY,354,34.268,-118.4684
872668,2014-12-27,1400,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0455,-118.3177
872783,2014-12-27,2210,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9577,-118.4366
873851,2014-12-27,2045,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0527,-118.4699
874533,2014-12-27,1720,BATTERY - SIMPLE ASSAULT,624,34.1726,-118.5517
874595,2014-12-27,2035,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),343,34.2459,-118.4185
875651,2014-12-27,1305,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.073,-118.3731
876076,2014-12-27,1115,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.1076,-118.2646
876406,2014-12-27,1200,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0271,-118.5151
876862,2014-12-27,40,VIOLATION OF COURT ORDER,900,34.0625,-118.2714
876913,2014-12-27,1800,VEHICLE - STOLEN,510,34.0423,-118.2155
876949,2014-12-27,2230,DISCHARGE FIREARMS/SHOTS FIRED,753,34.0213,-118.2696
877452,2014-12-27,1520,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.1743,-118.465
877996,2014-12-27,1015,ROBBERY,210,34.0047,-118.2783
878474,2014-12-27,1520,BATTERY - SIMPLE ASSAULT,624,34.0173,-118.3505
878499,2014-12-27,1500,INTIMATE PARTNER - SIMPLE ASSAULT,626,34.0434,-118.1954
878589,2014-12-27,30,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.1776,-118.37299999999999
878712,2014-12-27,1415,BATTERY - SIMPLE ASSAULT,624,34.0175,-118.2456
878727,2014-12-27,1230,BATTERY - SIMPLE ASSAULT,624,33.9787,-118.3703
878835,2014-12-27,1000,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.0458,-118.2614
879028,2014-12-27,1200,THEFT OF IDENTITY,354,34.2194,-118.391
879035,2014-12-27,800,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0495,-118.2529
879079,2014-12-27,2200,BURGLARY FROM VEHICLE,330,34.2228,-118.5426
879645,2014-12-27,30,BURGLARY FROM VEHICLE,330,34.001,-118.2783
879693,2014-12-27,1700,BURGLARY,310,34.2084,-118.5273
881120,2014-12-27,1530,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1202,-118.1837
881489,2014-12-27,1615,CRIMINAL HOMICIDE,110,33.9574,-118.2827
881570,2014-12-27,1530,VEHICLE - STOLEN,510,34.1159,-118.2171
881942,2014-12-27,945,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.107,-118.1923
883115,2014-12-27,1100,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.211999999999996,-118.4193
883981,2014-12-27,2230,"BUNCO, ATTEMPT",666,34.1194,-118.1967
884812,2014-12-27,15,ROBBERY,210,34.0217,-118.3723
885036,2014-12-27,310,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.2487,-118.4242
885699,2014-12-27,500,BATTERY - SIMPLE ASSAULT,624,34.0526,-118.3031
885851,2014-12-27,1800,BATTERY - SIMPLE ASSAULT,624,34.0491,-118.2989
886184,2014-12-27,1230,BATTERY - SIMPLE ASSAULT,624,33.9787,-118.3703
886746,2014-12-27,1200,THEFT OF IDENTITY,354,34.0575,-118.4831
886809,2014-12-27,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,33.9655,-118.2871
887557,2014-12-27,600,BURGLARY,310,34.0284,-118.5194
887792,2014-12-27,1500,VEHICLE - STOLEN,510,34.0115,-118.3488
888184,2014-12-27,1630,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0605,-118.4193
888671,2014-12-27,2136,SHOTS FIRED AT INHABITED DWELLING,251,34.0348,-118.3821
889146,2014-12-27,2305,BATTERY - SIMPLE ASSAULT,624,34.0137,-118.3132
889189,2014-12-27,1600,VEHICLE - STOLEN,510,34.2085,-118.4597
889384,2014-12-27,2020,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.046,-118.2326
889449,2014-12-27,1230,BATTERY - SIMPLE ASSAULT,624,33.9787,-118.3703
890075,2014-12-27,1710,BURGLARY,310,34.0438,-118.456
890132,2014-12-27,720,BURGLARY FROM VEHICLE,330,33.9471,-118.3772
891102,2014-12-27,2000,"RAPE, FORCIBLE",121,33.9915,-118.2783
891612,2014-12-27,1200,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1002,-118.2918
892318,2014-12-27,1550,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.1847,-118.5928
892519,2014-12-27,2100,BURGLARY FROM VEHICLE,330,34.0788,-118.2196
892653,2014-12-27,1725,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.048,-118.2577
893163,2014-12-27,1800,VEHICLE - STOLEN,510,34.0027,-118.2878
893812,2014-12-27,1425,DOCUMENT FORGERY / STOLEN FELONY,649,33.9573,-118.3962
893834,2014-12-27,1800,BURGLARY,310,34.147,-118.4249
894464,2014-12-27,1230,BATTERY - SIMPLE ASSAULT,624,33.9787,-118.3703
894689,2014-12-27,1350,ROBBERY,210,33.9438,-118.2652
894726,2014-12-27,720,BATTERY - SIMPLE ASSAULT,624,34.0118,-118.2606
894860,2014-12-27,1700,BURGLARY,310,34.0618,-118.2916
894894,2014-12-27,1305,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0147,-118.3111
894966,2014-12-27,1600,BURGLARY,310,34.0998,-118.3447
895104,2014-12-27,2000,BURGLARY FROM VEHICLE,330,34.1068,-118.3252
895793,2014-12-27,1600,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,34.05,-118.4674
897265,2014-12-27,1700,THEFT PLAIN - PETTY ($950 & UNDER),440,34.2215,-118.4597
897822,2014-12-27,1455,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.931,-118.2826
897824,2014-12-27,1730,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.1478,-118.4296
898064,2014-12-27,1630,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420,33.9684,-118.2651
899068,2014-12-27,2200,BURGLARY FROM VEHICLE,330,34.0582,-118.4657
899285,2014-12-27,1500,VEHICLE - STOLEN,510,34.0436,-118.3164
899374,2014-12-27,1100,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.944,-118.4073
899883,2014-12-27,1000,BATTERY - SIMPLE ASSAULT,624,34.0001,-118.3089
899998,2014-12-27,1300,BURGLARY FROM VEHICLE,330,34.0039,-118.2609
900253,2014-12-27,2230,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0254,-118.395
900515,2014-12-27,1930,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),331,34.0105,-118.3398
902094,2014-12-27,500,BATTERY - SIMPLE ASSAULT,624,34.1802,-118.536
903182,2014-12-27,1519,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442,34.2564,-118.5536
903697,2014-12-27,1115,BURGLARY FROM VEHICLE,330,34.2283,-118.4742
904109,2014-12-27,2000,BURGLARY FROM VEHICLE,330,34.0618,-118.2842
904695,2014-12-27,1725,ROBBERY,210,34.2564,-118.5536
904909,2014-12-27,1200,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.2117,-118.4345
905218,2014-12-27,1515,VEHICLE - STOLEN,510,33.9708,-118.2827
905268,2014-12-27,2200,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,33.9873,-118.2739
907316,2014-12-27,2100,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0609,-118.2823
907465,2014-12-27,2000,OTHER MISCELLANEOUS CRIME,946,34.1016,-118.3387
907634,2014-12-27,2100,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.0977,-118.277
908086,2014-12-27,1200,VEHICLE - STOLEN,510,34.2687,-118.4279
908184,2014-12-27,1015,THEFT PLAIN - PETTY ($950 & UNDER),440,34.0382,-118.2665
908979,2014-12-27,800,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,33.9776,-118.3294
909327,2014-12-27,1520,VIOLATION OF COURT ORDER,900,34.0783,-118.3419
910190,2014-12-27,1045,VEHICLE - STOLEN,510,33.9988,-118.2652
910212,2014-12-27,1200,BURGLARY FROM VEHICLE,330,34.134,-118.3521
910783,2014-12-27,2100,VIOLATION OF COURT ORDER,900,34.0712,-118.359
912117,2014-12-27,2015,BATTERY - SIMPLE ASSAULT,624,34.1812,-118.4323
912777,2014-12-27,2320,BATTERY - SIMPLE ASSAULT,624,0.0,0.0
912882,2014-12-27,1400,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740,34.046,-118.3453
